Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Customer Type,Country,City,State,Postal Code,Region,Product ID,Category,Product,Sales,Quantity,Discount,Profit
CA-2011-166863,20-06-2011,24-06-2011,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,OFF-PA-10001166,Office Supplies,Paper,15.552,3,0.2,5.4432
CA-2011-166863,20-06-2011,24-06-2011,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,OFF-PA-10000587,Office Supplies,Paper,11.648,2,0.2,4.0768
CA-2011-166863,20-06-2011,24-06-2011,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,TEC-MA-10001972,Technology,Machines,418.8,2,0.4,-97.72
CA-2011-166863,20-06-2011,24-06-2011,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,OFF-ST-10004123,Office Supplies,Storage,509.488,7,0.2,-127.372
CA-2014-140326,5/9/2014,7/9/2014,First Class,HW-14935,Helen Wasserman,Corporate,United States,Chicago,Illinois,60653,Central,FUR-BO-10000112,Furniture,Bookcases,825.174,9,0.3,-117.882
CA-2014-140326,5/9/2014,7/9/2014,First Class,HW-14935,Helen Wasserman,Corporate,United States,Chicago,Illinois,60653,Central,OFF-PA-10004041,Office Supplies,Paper,17.76,3,0.2,5.55
CA-2014-140326,5/9/2014,7/9/2014,First Class,HW-14935,Helen Wasserman,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AR-10001149,Office Supplies,Art,6.912,3,0.2,0.864
CA-2013-168536,21-12-2013,25-12-2013,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Jackson,Mississippi,39212,South,TEC-AC-10002323,Technology,Accessories,66.3,3,0,8.619
US-2013-113649,10/8/2013,13-08-2013,First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10000130,Office Supplies,Paper,30.816,9,0.2,9.63
US-2013-113649,10/8/2013,13-08-2013,First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,North Carolina,28314,South,TEC-PH-10002350,Technology,Phones,44.784,2,0.2,4.4784
US-2013-113649,10/8/2013,13-08-2013,First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AP-10002518,Office Supplies,Appliances,569.536,4,0.2,64.0728
CA-2012-124975,22-06-2012,25-06-2012,First Class,MG-17875,Michael Grace,Home Office,United States,Aurora,Illinois,60505,Central,FUR-TA-10002645,Furniture,Tables,796.425,7,0.5,-525.6405
CA-2012-168767,10/4/2012,15-04-2012,Standard Class,DM-12955,Dario Medina,Corporate,United States,Sacramento,California,95823,West,OFF-BI-10000773,Office Supplies,Binders,12.832,2,0.2,4.3308
CA-2013-114482,22-11-2013,26-11-2013,Second Class,DM-13345,Denise Monton,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-PA-10003845,Office Supplies,Paper,40.46,7,0,19.8254
CA-2013-114482,22-11-2013,26-11-2013,Second Class,DM-13345,Denise Monton,Corporate,United States,Des Moines,Iowa,50315,Central,TEC-PH-10001580,Technology,Phones,404.94,3,0,109.3338
CA-2013-137673,6/9/2013,11/9/2013,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,San Diego,California,92105,West,TEC-AC-10002345,Technology,Accessories,116,8,0,29
CA-2013-132731,25-11-2013,29-11-2013,Standard Class,GA-14515,George Ashbrook,Consumer,United States,Dallas,Texas,75081,Central,TEC-PH-10004120,Technology,Phones,657.552,6,0.2,49.3164
CA-2014-148922,11/12/2014,16-12-2014,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212,South,TEC-AC-10001838,Technology,Accessories,599.97,3,0,257.9871
CA-2014-148922,11/12/2014,16-12-2014,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212,South,TEC-PH-10000148,Technology,Phones,38.97,3,0,0.7794
CA-2014-148922,11/12/2014,16-12-2014,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212,South,OFF-BI-10003476,Office Supplies,Binders,45.84,8,0,22.0032
CA-2013-130680,25-06-2013,30-06-2013,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,San Diego,California,92024,West,TEC-PH-10004833,Technology,Phones,38.24,4,0.2,-9.56
CA-2012-141145,17-09-2012,23-09-2012,Standard Class,DB-13405,Denny Blanton,Consumer,United States,Orlando,Florida,32839,South,TEC-AC-10001465,Technology,Accessories,87.168,3,0.2,10.896
US-2013-152835,20-05-2013,24-05-2013,Standard Class,RP-19855,Roy Phan,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-AR-10003056,Office Supplies,Art,21.4,5,0,6.206
CA-2013-155565,29-05-2013,29-05-2013,Same Day,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10035,East,OFF-SU-10001218,Office Supplies,Supplies,54.9,5,0,15.372
CA-2011-110849,18-04-2011,23-04-2011,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10002859,Technology,Machines,287.968,4,0.2,97.1892
CA-2011-110849,18-04-2011,23-04-2011,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10002375,Office Supplies,Art,13.12,4,0,3.8048
CA-2011-110849,18-04-2011,23-04-2011,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10000657,Office Supplies,Art,10.75,5,0,3.5475
CA-2011-110849,18-04-2011,23-04-2011,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90049,West,OFF-FA-10000134,Office Supplies,Fasteners,11.62,2,0,3.6022
CA-2013-145842,18-06-2013,21-06-2013,Second Class,FM-14380,Fred McMath,Consumer,United States,New York City,New York,10024,East,OFF-ST-10000419,Office Supplies,Storage,40.74,3,0,0.4074
CA-2011-158771,9/5/2011,9/5/2011,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-ST-10000107,Office Supplies,Storage,83.25,3,0,14.985
CA-2011-158771,9/5/2011,9/5/2011,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-LA-10001641,Office Supplies,Labels,9.45,3,0,4.536
CA-2011-158771,9/5/2011,9/5/2011,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-LA-10003121,Office Supplies,Labels,20.65,5,0,9.499
CA-2011-158771,9/5/2011,9/5/2011,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-PA-10002689,Office Supplies,Paper,45.36,7,0,21.7728
CA-2013-157511,19-09-2013,21-09-2013,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10002107,Furniture,Furnishings,5.352,3,0.2,1.6056
CA-2013-157511,19-09-2013,21-09-2013,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10002647,Furniture,Chairs,99.372,2,0.3,-7.098
CA-2013-157511,19-09-2013,21-09-2013,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10002257,Office Supplies,Art,2.672,1,0.2,0.3674
CA-2014-121216,24-12-2014,26-12-2014,Second Class,MM-17920,Michael Moore,Consumer,United States,College Station,Texas,77840,Central,OFF-PA-10004519,Office Supplies,Paper,28.672,8,0.2,10.3936
CA-2014-121216,24-12-2014,26-12-2014,Second Class,MM-17920,Michael Moore,Consumer,United States,College Station,Texas,77840,Central,OFF-AP-10001947,Office Supplies,Appliances,29.312,8,0.8,-74.7456
CA-2014-155292,31-10-2014,2/11/2014,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,40475,South,OFF-ST-10004963,Office Supplies,Storage,105.98,7,0,4.2392
CA-2014-155292,31-10-2014,2/11/2014,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,40475,South,OFF-SU-10002573,Office Supplies,Supplies,35.06,2,0,10.518
CA-2014-155292,31-10-2014,2/11/2014,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,40475,South,FUR-CH-10000553,Furniture,Chairs,33.94,1,0,9.1638
CA-2014-155292,31-10-2014,2/11/2014,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,40475,South,OFF-LA-10001982,Office Supplies,Labels,30,8,0,14.4
CA-2013-152555,30-03-2013,3/4/2013,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10001295,Office Supplies,Paper,45.528,3,0.2,15.9348
CA-2013-152555,30-03-2013,3/4/2013,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653,Central,FUR-CH-10002965,Furniture,Chairs,844.116,6,0.3,-36.1764
CA-2013-152555,30-03-2013,3/4/2013,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10001254,Technology,Phones,812.736,8,0.2,60.9552
CA-2014-107832,24-11-2014,27-11-2014,Second Class,FH-14275,Frank Hawley,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10001658,Office Supplies,Binders,7.476,1,0.7,-5.9808
CA-2011-120838,23-03-2011,26-03-2011,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10000585,Office Supplies,Storage,330.4,2,0,85.904
CA-2011-120838,23-03-2011,26-03-2011,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Los Angeles,California,90036,West,TEC-PH-10003484,Technology,Phones,604.752,6,0.2,37.797
CA-2014-118542,2/12/2014,6/12/2014,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10004735,Office Supplies,Paper,45.36,7,0,21.7728
CA-2014-118542,2/12/2014,6/12/2014,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10003429,Office Supplies,Binders,10.128,2,0.2,3.6714
CA-2014-152737,8/11/2014,13-11-2014,Standard Class,TS-21505,Tony Sayre,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10002982,Office Supplies,Binders,21.792,4,0.2,7.6272
CA-2014-152737,8/11/2014,13-11-2014,Standard Class,TS-21505,Tony Sayre,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10004975,Technology,Accessories,439.8,4,0,145.134
CA-2014-109757,5/9/2014,10/9/2014,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East,OFF-AR-10002335,Office Supplies,Art,8.256,4,0.2,0.6192
CA-2014-109757,5/9/2014,10/9/2014,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East,OFF-BI-10004001,Office Supplies,Binders,25.56,5,0.7,-20.448
CA-2014-109757,5/9/2014,10/9/2014,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East,OFF-BI-10001634,Office Supplies,Binders,4.368,2,0.7,-3.0576
CA-2014-109757,5/9/2014,10/9/2014,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East,OFF-PA-10000007,Office Supplies,Paper,11.52,4,0.2,3.744
CA-2013-130029,4/7/2013,7/7/2013,First Class,GT-14755,Guy Thornton,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10000552,Office Supplies,Paper,12.96,2,0,6.2208
CA-2013-130029,4/7/2013,7/7/2013,First Class,GT-14755,Guy Thornton,Consumer,United States,Los Angeles,California,90049,West,OFF-FA-10001135,Office Supplies,Fasteners,3.96,2,0,0.0792
CA-2014-103877,8/9/2014,15-09-2014,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Independence,Missouri,64055,Central,OFF-BI-10003650,Office Supplies,Binders,1577.94,3,0,757.4112
CA-2013-137176,10/9/2013,15-09-2013,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Dallas,Texas,75220,Central,FUR-FU-10003832,Furniture,Furnishings,15.008,4,0.6,-12.0064
CA-2014-168109,4/7/2014,4/7/2014,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10003628,Technology,Accessories,59.98,2,0,26.3912
CA-2014-168109,4/7/2014,4/7/2014,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105,West,TEC-MA-10001148,Technology,Machines,2395.2,6,0.2,209.58
CA-2014-168109,4/7/2014,4/7/2014,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10002049,Technology,Accessories,1687.8,4,0,742.632
CA-2014-168109,4/7/2014,4/7/2014,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10000702,Technology,Phones,7.992,1,0.2,2.6973
US-2014-126081,30-06-2014,5/7/2014,Standard Class,FC-14335,Fred Chung,Corporate,United States,Mesquite,Texas,75150,Central,OFF-PA-10003953,Office Supplies,Paper,5.184,1,0.2,1.8144
CA-2014-117023,8/8/2014,13-08-2014,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Long Beach,New York,11561,East,OFF-AR-10003602,Office Supplies,Art,11.68,2,0,5.4896
CA-2014-117023,8/8/2014,13-08-2014,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Long Beach,New York,11561,East,OFF-AR-10004062,Office Supplies,Art,104.8,10,0,26.2
CA-2012-143532,19-03-2012,24-03-2012,Standard Class,DC-12850,Dan Campbell,Consumer,United States,North Miami,Florida,33161,South,OFF-PA-10001560,Office Supplies,Paper,14.496,3,0.2,4.8924
CA-2013-103163,8/6/2013,12/6/2013,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Bakersfield,California,93309,West,OFF-BI-10003305,Office Supplies,Binders,4.784,1,0.2,1.5548
CA-2013-103163,8/6/2013,12/6/2013,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Bakersfield,California,93309,West,OFF-PA-10004000,Office Supplies,Paper,4.73,1,0,2.3177
CA-2013-104157,26-07-2013,30-07-2013,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,39212,South,OFF-ST-10000321,Office Supplies,Storage,7.89,1,0,0.3156
CA-2013-104157,26-07-2013,30-07-2013,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,39212,South,OFF-PA-10004665,Office Supplies,Paper,65.5,5,0,32.095
CA-2013-104157,26-07-2013,30-07-2013,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,39212,South,FUR-TA-10004915,Furniture,Tables,2430.08,8,0,388.8128
CA-2014-117807,2/10/2014,8/10/2014,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Fremont,Nebraska,68025,Central,OFF-PA-10000994,Office Supplies,Paper,104.85,1,0,50.328
CA-2012-121650,10/12/2012,16-12-2012,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201,Central,OFF-AR-10001149,Office Supplies,Art,3.9,2,0,1.521
CA-2012-121650,10/12/2012,16-12-2012,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201,Central,FUR-TA-10003569,Furniture,Tables,801.96,2,0,200.49
CA-2012-121650,10/12/2012,16-12-2012,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201,Central,FUR-CH-10004289,Furniture,Chairs,191.96,2,0,32.6332
CA-2012-121650,10/12/2012,16-12-2012,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201,Central,OFF-LA-10001045,Office Supplies,Labels,2.61,1,0,1.2006
CA-2014-161823,4/9/2014,9/9/2014,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10002053,Office Supplies,Art,5.96,2,0,1.6688
CA-2014-121839,25-09-2014,29-09-2014,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Lancaster,Ohio,43130,East,TEC-PH-10002885,Technology,Phones,1169.694,3,0.4,-253.4337
CA-2014-158729,20-12-2014,22-12-2014,First Class,AC-10450,Amy Cox,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-SU-10002881,Office Supplies,Supplies,1665.62,2,0,33.3124
CA-2014-146535,25-11-2014,1/12/2014,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Richmond,Kentucky,40475,South,OFF-BI-10000546,Office Supplies,Binders,2.88,1,0,1.4112
CA-2014-146535,25-11-2014,1/12/2014,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Richmond,Kentucky,40475,South,OFF-ST-10001526,Office Supplies,Storage,1443.96,12,0,375.4296
CA-2011-154186,13-12-2011,15-12-2011,Second Class,RA-19285,Ralph Arnett,Consumer,United States,Houston,Texas,77070,Central,OFF-SU-10001574,Office Supplies,Supplies,2.92,1,0.2,0.365
CA-2013-108434,6/12/2013,8/12/2013,Second Class,JG-15160,James Galang,Consumer,United States,New York City,New York,10024,East,OFF-ST-10002615,Office Supplies,Storage,465.18,3,0,120.9468
CA-2013-164154,12/9/2013,18-09-2013,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Toledo,Ohio,43615,East,OFF-BI-10001658,Office Supplies,Binders,22.428,3,0.7,-17.9424
CA-2013-164154,12/9/2013,18-09-2013,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Toledo,Ohio,43615,East,OFF-ST-10002562,Office Supplies,Storage,37.52,5,0.2,3.752
CA-2014-148012,10/12/2014,16-12-2014,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10004757,Office Supplies,Art,2.624,1,0.2,0.4264
CA-2011-102869,9/9/2011,14-09-2011,Second Class,LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000788,Office Supplies,Paper,15.552,3,0.2,5.4432
CA-2011-102869,9/9/2011,14-09-2011,Second Class,LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10002134,Technology,Accessories,64.704,6,0.2,-4.8528
CA-2011-102869,9/9/2011,14-09-2011,Second Class,LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002456,Furniture,Furnishings,17.472,3,0.2,5.0232
CA-2011-102869,9/9/2011,14-09-2011,Second Class,LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002549,Technology,Phones,135.516,1,0.4,-31.6204
CA-2014-138310,27-06-2014,1/7/2014,Standard Class,NP-18700,Nora Preis,Consumer,United States,Denver,Colorado,80219,West,TEC-AC-10001990,Technology,Accessories,431.928,9,0.2,64.7892
CA-2011-159835,17-11-2011,24-11-2011,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10002137,Office Supplies,Paper,12.448,2,0.2,3.89
CA-2011-159835,17-11-2011,24-11-2011,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10004997,Furniture,Chairs,657.93,5,0.3,-93.99
CA-2014-112956,22-08-2014,28-08-2014,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,21044,East,OFF-PA-10000357,Office Supplies,Paper,277.4,5,0,133.152
CA-2014-112956,22-08-2014,28-08-2014,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,21044,East,FUR-FU-10003976,Furniture,Furnishings,25.16,2,0,8.5544
CA-2014-112956,22-08-2014,28-08-2014,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,21044,East,FUR-FU-10004960,Furniture,Furnishings,91.92,4,0,31.2528
CA-2013-119683,13-03-2013,17-03-2013,Second Class,CK-12595,Clytie Kelty,Consumer,United States,New York City,New York,10024,East,OFF-EN-10001099,Office Supplies,Envelopes,29.34,3,0,13.4964
CA-2011-163559,23-09-2011,28-09-2011,Second Class,ST-20530,Shui Tom,Consumer,United States,New York City,New York,10035,East,OFF-BI-10002026,Office Supplies,Binders,139.44,3,0.2,47.061
CA-2011-140228,28-04-2011,3/5/2011,Standard Class,GB-14530,George Bell,Corporate,United States,Newark,Ohio,43055,East,OFF-LA-10001613,Office Supplies,Labels,6.912,3,0.2,2.5056
CA-2011-140228,28-04-2011,3/5/2011,Standard Class,GB-14530,George Bell,Corporate,United States,Newark,Ohio,43055,East,OFF-ST-10002214,Office Supplies,Storage,27.096,3,0.2,2.0322
CA-2011-140228,28-04-2011,3/5/2011,Standard Class,GB-14530,George Bell,Corporate,United States,Newark,Ohio,43055,East,OFF-ST-10001128,Office Supplies,Storage,177.568,2,0.2,-37.7332
US-2013-131674,30-11-2013,2/12/2013,Second Class,NC-18535,Nick Crebassa,Corporate,United States,Dallas,Texas,75217,Central,TEC-AC-10004864,Technology,Accessories,58.416,2,0.2,16.7946
CA-2012-110093,3/12/2012,8/12/2012,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10000174,Office Supplies,Paper,16.448,2,0.2,5.5512
CA-2012-110093,3/12/2012,8/12/2012,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000171,Technology,Accessories,36.784,2,0.2,10.5754
CA-2014-112529,20-11-2014,22-11-2014,First Class,SC-20770,Stewart Carmichael,Corporate,United States,San Antonio,Texas,78207,Central,FUR-TA-10002622,Furniture,Tables,718.116,6,0.3,-71.8116
CA-2014-112529,20-11-2014,22-11-2014,First Class,SC-20770,Stewart Carmichael,Corporate,United States,San Antonio,Texas,78207,Central,OFF-AR-10001915,Office Supplies,Art,31.776,4,0.2,8.7384
CA-2013-154536,6/9/2013,10/9/2013,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004410,Office Supplies,Binders,9.555,5,0.7,-7.3255
CA-2014-141929,5/9/2014,9/9/2014,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10004632,Office Supplies,Binders,487.984,2,0.2,152.495
CA-2014-141929,5/9/2014,9/9/2014,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,West,TEC-PH-10002185,Technology,Phones,5.56,1,0.2,1.7375
CA-2014-141929,5/9/2014,9/9/2014,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10002974,Office Supplies,Storage,217.85,5,0,65.355
CA-2013-109743,23-09-2013,30-09-2013,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Smyrna,Tennessee,37167,South,OFF-AR-10003727,Office Supplies,Art,40.776,3,0.2,4.5873
CA-2013-109743,23-09-2013,30-09-2013,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Smyrna,Tennessee,37167,South,TEC-PH-10004071,Technology,Phones,63.936,8,0.2,5.5944
CA-2011-159184,14-09-2011,19-09-2011,Standard Class,JC-15775,John Castell,Consumer,United States,Macon,Georgia,31204,South,FUR-FU-10002878,Furniture,Furnishings,142.4,5,0,52.688
CA-2011-159184,14-09-2011,19-09-2011,Standard Class,JC-15775,John Castell,Consumer,United States,Macon,Georgia,31204,South,OFF-BI-10001890,Office Supplies,Binders,7.16,2,0,3.4368
CA-2014-113530,20-05-2014,22-05-2014,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,FUR-CH-10002647,Furniture,Chairs,681.408,12,0.2,42.588
CA-2014-113530,20-05-2014,22-05-2014,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10001315,Office Supplies,Art,3.52,2,0,1.0208
CA-2014-113530,20-05-2014,22-05-2014,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10000122,Office Supplies,Art,5.58,1,0,1.395
CA-2014-113530,20-05-2014,22-05-2014,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,TEC-AC-10001465,Technology,Accessories,36.32,1,0,10.896
CA-2011-169726,9/8/2011,13-08-2011,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10004600,Office Supplies,Binders,2060.744,7,0.2,643.9825
CA-2014-155957,27-11-2014,1/12/2014,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Columbus,Ohio,43229,East,OFF-AP-10002082,Office Supplies,Appliances,52.272,3,0.2,9.801
CA-2014-155957,27-11-2014,1/12/2014,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Columbus,Ohio,43229,East,OFF-AP-10004708,Office Supplies,Appliances,213.136,7,0.2,23.9778
CA-2014-132178,4/5/2014,9/5/2014,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90004,West,OFF-ST-10000464,Office Supplies,Storage,69.52,2,0,19.4656
CA-2014-132178,4/5/2014,9/5/2014,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90004,West,OFF-ST-10000025,Office Supplies,Storage,763.44,8,0,45.8064
CA-2013-145177,11/11/2013,15-11-2013,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-LA-10001613,Office Supplies,Labels,9.216,4,0.2,3.3408
CA-2013-145177,11/11/2013,15-11-2013,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,TEC-PH-10000376,Technology,Phones,41.958,7,0.4,-9.7902
CA-2013-145177,11/11/2013,15-11-2013,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10004039,Office Supplies,Paper,89.568,2,0.2,32.4684
CA-2013-145177,11/11/2013,15-11-2013,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10001776,Office Supplies,Paper,22.248,3,0.2,7.5087
CA-2013-145177,11/11/2013,15-11-2013,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-AP-10002457,Office Supplies,Appliances,334.88,4,0.2,29.302
CA-2013-145177,11/11/2013,15-11-2013,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,FUR-FU-10000758,Furniture,Furnishings,148.288,7,0.2,29.6576
CA-2013-145177,11/11/2013,15-11-2013,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10000682,Office Supplies,Paper,4.624,1,0.2,1.6762
CA-2013-145177,11/11/2013,15-11-2013,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,TEC-AC-10002550,Technology,Accessories,178.92,7,0.2,-29.0745
CA-2013-145177,11/11/2013,15-11-2013,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-BI-10002082,Office Supplies,Binders,69.888,7,0.7,-46.592
CA-2011-156594,20-12-2011,23-12-2011,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10004632,Office Supplies,Binders,487.984,2,0.2,152.495
CA-2011-156594,20-12-2011,23-12-2011,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10001725,Office Supplies,Art,47.3,2,0,12.298
CA-2011-156594,20-12-2011,23-12-2011,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10004269,Office Supplies,Art,4.13,1,0,1.1564
